Name,Country_code,Country,Cultural_Group,Cleaned_Name,Token_Count
 Rebekah Meyers,ar_EG,EG,African,Rebekah Meyers,5
 Sharon Flowers,ar_EG,EG,African,Sharon Flowers,3
 Phyllis Medina,ar_EG,EG,African,Phyllis Medina,4
 Jessica Bowman,ar_EG,EG,African,Jessica Bowman,2
 Jessica Butler,ar_EG,EG,African,Jessica Butler,2
 Christine Alexander,ar_EG,EG,African,Christine Alexander,3
 James Dixon,ar_EG,EG,African,James Dixon,2
 Carolyn Lewis,ar_EG,EG,African,Carolyn Lewis,3
 Brittney Conley,ar_EG,EG,African,Brittney Conley,5
 Elizabeth Norton,ar_EG,EG,African,Elizabeth Norton,2
 Richard Andrews III,ar_EG,EG,African,Richard Andrews III,3
 Jonathan Calderon,ar_EG,EG,African,Jonathan Calderon,3
 Andrew Williams DVM,ar_EG,EG,African,Andrew Williams DVM,4
 Amber Schmidt,ar_EG,EG,African,Amber Schmidt,3
 Colleen Mcintosh,ar_EG,EG,African,Colleen Mcintosh,4
 Matthew Stone,ar_EG,EG,African,Matthew Stone,2
Tony Davis,ar_EG,EG,African,Tony Davis,2
 Matthew Lara,ar_EG,EG,African,Matthew Lara,2
 Randy Bonilla,ar_EG,EG,African,Randy Bonilla,4
 Dennis Turner,ar_EG,EG,African,Dennis Turner,3
 Alicia Sanchez,ar_EG,EG,African,Alicia Sanchez,4
 Kathy Willis,ar_EG,EG,African,Kathy Willis,3
 Larry Jones,ar_EG,EG,African,Larry Jones,2
 Michael Santos,ar_EG,EG,African,Michael Santos,2
 Ryan Rodgers,ar_EG,EG,African,Ryan Rodgers,2
 Kimberly Morton,ar_EG,EG,African,Kimberly Morton,4
 Pamela Finley,ar_EG,EG,African,Pamela Finley,5
 Diana Taylor DVM,ar_EG,EG,African,Diana Taylor DVM,5
 Zachary Watson,ar_EG,EG,African,Zachary Watson,4
 Heather Saunders,ar_EG,EG,African,Heather Saunders,3
 David Cox,ar_EG,EG,African,David Cox,2
 Jim Spencer,ar_EG,EG,African,Jim Spencer,2
 Cheyenne English,ar_EG,EG,African,Cheyenne English,4
 Miguel Gonzalez,ar_EG,EG,African,Miguel Gonzalez,4
 Theresa Jacobs,ar_EG,EG,African,Theresa Jacobs,3
 Tyler Bradley,ar_EG,EG,African,Tyler Bradley,2
 James Warren,ar_EG,EG,African,James Warren,2
 Jessica Klein,ar_EG,EG,African,Jessica Klein,2
 Kent Martin,ar_EG,EG,African,Kent Martin,2
 Jessica Ho,ar_EG,EG,African,Jessica Ho,2
 Heather Dawson,ar_EG,EG,African,Heather Dawson,3
 Kevin Santos,ar_EG,EG,African,Kevin Santos,2
 Barbara Morse,ar_EG,EG,African,Barbara Morse,3
 Christian Benson,ar_EG,EG,African,Christian Benson,2
 Nathan Goodman,ar_EG,EG,African,Nathan Goodman,3
 Travis Bishop,ar_EG,EG,African,Travis Bishop,3
 Paul Williams,ar_EG,EG,African,Paul Williams,2
 Debra Moore,ar_EG,EG,African,Debra Moore,3
 Phyllis Evans,ar_EG,EG,African,Phyllis Evans,4
 Max Lambert,ar_EG,EG,African,Max Lambert,2
 Shawn Williams,ar_EG,EG,African,Shawn Williams,3
 Ashley Jackson,ar_EG,EG,African,Ashley Jackson,3
 Joseph Bautista Jr.,ar_EG,EG,African,Joseph Bautista Jr.,6
 Miguel Lopez,ar_EG,EG,African,Miguel Lopez,4
 Kirsten Adams,ar_EG,EG,African,Kirsten Adams,4
 Mary Douglas,ar_EG,EG,African,Mary Douglas,2
 Tina Mahoney,ar_EG,EG,African,Tina Mahoney,4
 Rebecca Choi,ar_EG,EG,African,Rebecca Choi,3
 Robin Rosales,ar_EG,EG,African,Robin Rosales,3
 Timothy Wilson,ar_EG,EG,African,Timothy Wilson,3
 Jacob Chang,ar_EG,EG,African,Jacob Chang,2
 Michelle Johnson,ar_EG,EG,African,Michelle Johnson,2
 Larry Butler,ar_EG,EG,African,Larry Butler,2
 Daniel Patel,ar_EG,EG,African,Daniel Patel,2
 Alexis Lee,ar_EG,EG,African,Alexis Lee,3
 Jason Anderson,ar_EG,EG,African,Jason Anderson,2
 Kristy West,ar_EG,EG,African,Kristy West,3
 Mr. William Barrera,ar_EG,EG,African,William Barrera,3
 Laura Mills,ar_EG,EG,African,Laura Mills,2
 Jacob Schwartz,ar_EG,EG,African,Jacob Schwartz,2
 Charles Lewis,ar_EG,EG,African,Charles Lewis,2
 David Mosley,ar_EG,EG,African,David Mosley,3
 Lisa Carter,ar_EG,EG,African,Lisa Carter,2
 Elizabeth Berry,ar_EG,EG,African,Elizabeth Berry,2
 Alison Solomon,ar_EG,EG,African,Alison Solomon,3
 Rebecca Bullock,ar_EG,EG,African,Rebecca Bullock,4
 James Park,ar_EG,EG,African,James Park,2
 Mackenzie Mckinney,ar_EG,EG,African,Mackenzie Mckinney,7
 Joseph Hayes,ar_EG,EG,African,Joseph Hayes,2
 Renee Hall,ar_EG,EG,African,Renee Hall,4
 Tiffany Mcintosh,ar_EG,EG,African,Tiffany Mcintosh,4
 Francis Morgan,ar_EG,EG,African,Francis Morgan,3
 Veronica Bass,ar_EG,EG,African,Veronica Bass,3
 Allison French,ar_EG,EG,African,Allison French,3
 David Lee,ar_EG,EG,African,David Lee,2
 Melissa Murillo,ar_EG,EG,African,Melissa Murillo,4
 Dustin Clark,ar_EG,EG,African,Dustin Clark,3
 Daniel Clark,ar_EG,EG,African,Daniel Clark,2
 Christopher Bowman,ar_EG,EG,African,Christopher Bowman,2
 Megan Thomas,ar_EG,EG,African,Megan Thomas,3
Jasmine Cabrera,ar_EG,EG,African,Jasmine Cabrera,4
 Timothy Escobar,ar_EG,EG,African,Timothy Escobar,4
 Daniel Price,ar_EG,EG,African,Daniel Price,2
 Isaiah Byrd,ar_EG,EG,African,Isaiah Byrd,5
 Denise Rodriguez,ar_EG,EG,African,Denise Rodriguez,3
 Rodney Hurst,ar_EG,EG,African,Rodney Hurst,4
 Kelly Miller,ar_EG,EG,African,Kelly Miller,2
 Christian Franklin,ar_EG,EG,African,Christian Franklin,2
 James Williams,ar_EG,EG,African,James Williams,2
 Shelby Smith,ar_EG,EG,African,Shelby Smith,4
 Megan Hernandez,ar_EG,EG,African,Megan Hernandez,3
 Victoria Torres,ar_EG,EG,African,Victoria Torres,2
 Jason Burke,ar_EG,EG,African,Jason Burke,2
 Kevin Patel,ar_EG,EG,African,Kevin Patel,2
 Bridget Best,ar_EG,EG,African,Bridget Best,4
 Lisa Wilson,ar_EG,EG,African,Lisa Wilson,2
 Emily Fischer,ar_EG,EG,African,Emily Fischer,2
 Matthew Diaz,ar_EG,EG,African,Matthew Diaz,2
 Bobby Galvan,ar_EG,EG,African,Bobby Galvan,4
 Cassidy Coleman,ar_EG,EG,African,Cassidy Coleman,4
 Victoria Anderson,ar_EG,EG,African,Victoria Anderson,2
 Marcus Miller,ar_EG,EG,African,Marcus Miller,2
 Michael Cruz,ar_EG,EG,African,Michael Cruz,2
 Carl Medina,ar_EG,EG,African,Carl Medina,2
 Kimberly White,ar_EG,EG,African,Kimberly White,4
 Amanda Hardy,ar_EG,EG,African,Amanda Hardy,3
 Nicholas Abbott,ar_EG,EG,African,Nicholas Abbott,3
 Mrs. Ashley Herring,ar_EG,EG,African,Ashley Herring,4
 David Barrera,ar_EG,EG,African,David Barrera,3
 Alexandra Smith,ar_EG,EG,African,Alexandra Smith,3
 Darrell Rodgers,ar_EG,EG,African,Darrell Rodgers,3
 Randy Campbell,ar_EG,EG,African,Randy Campbell,3
 Jessica Roy,ar_EG,EG,African,Jessica Roy,2
 Keith Wilson,ar_EG,EG,African,Keith Wilson,2
 Angela Obrien,ar_EG,EG,African,Angela Obrien,4
 Angela Hill,ar_EG,EG,African,Angela Hill,3
 Nicole Anderson,ar_EG,EG,African,Nicole Anderson,3
 Paul Sherman,ar_EG,EG,African,Paul Sherman,2
 Jennifer Montgomery,ar_EG,EG,African,Jennifer Montgomery,2
 Dustin Edwards,ar_EG,EG,African,Dustin Edwards,3
 Seth Lyons,ar_EG,EG,African,Seth Lyons,3
 Katherine Smith,ar_EG,EG,African,Katherine Smith,3
 Annette Rogers,ar_EG,EG,African,Annette Rogers,3
 Bradley Ortiz,ar_EG,EG,African,Bradley Ortiz,3
 Patty Wang,ar_EG,EG,African,Patty Wang,3
 Sandra Wagner,ar_EG,EG,African,Sandra Wagner,3
 Maria Ho DDS,ar_EG,EG,African,Maria Ho DDS,3
 Emily Perry,ar_EG,EG,African,Emily Perry,2
 Chelsea Griffin,ar_EG,EG,African,Chelsea Griffin,2
 Benjamin Mitchell,ar_EG,EG,African,Benjamin Mitchell,3
 Stephen Summers,ar_EG,EG,African,Stephen Summers,2
 Thomas Rich,ar_EG,EG,African,Thomas Rich,2
 Ashley Gonzalez,ar_EG,EG,African,Ashley Gonzalez,3
 Deborah Hall,ar_EG,EG,African,Deborah Hall,3
 Abigail Kelly,ar_EG,EG,African,Abigail Kelly,3
 Scott Robles,ar_EG,EG,African,Scott Robles,3
 Jonathan David,ar_EG,EG,African,Jonathan David,2
 Tracy Costa MD,ar_EG,EG,African,Tracy Costa MD,4
 Kevin Little,ar_EG,EG,African,Kevin Little,2
 Laurie Ali,ar_EG,EG,African,Laurie Ali,4
 Deborah Gay,ar_EG,EG,African,Deborah Gay,3
 Kristopher Watson,ar_EG,EG,African,Kristopher Watson,3
 Stephanie Reynolds,ar_EG,EG,African,Stephanie Reynolds,4
 Pamela Bush,ar_EG,EG,African,Pamela Bush,4
 Jennifer Dougherty,ar_EG,EG,African,Jennifer Dougherty,3
 Courtney Brooks,ar_EG,EG,African,Courtney Brooks,3
 Anthony Mccall,ar_EG,EG,African,Anthony Mccall,4
 Amy Gould,ar_EG,EG,African,Amy Gould,2
 Dr. David Donovan,ar_EG,EG,African,David Donovan,2
 Kimberly Skinner,ar_EG,EG,African,Kimberly Skinner,4
 Michelle Wong,ar_EG,EG,African,Michelle Wong,2
 Sarah Torres,ar_EG,EG,African,Sarah Torres,2
 Vanessa Donovan,ar_EG,EG,African,Vanessa Donovan,3
 Janet Leonard,ar_EG,EG,African,Janet Leonard,3
 Lisa Weber,ar_EG,EG,African,Lisa Weber,2
 Marcus Marshall,ar_EG,EG,African,Marcus Marshall,2
 Mark Hogan,ar_EG,EG,African,Mark Hogan,2
 Michelle Harvey,ar_EG,EG,African,Michelle Harvey,2
 Mrs. Tara Todd,ar_EG,EG,African,Tara Todd,3
 Jacob Harmon,ar_EG,EG,African,Jacob Harmon,2
 Meagan Kelly,ar_EG,EG,African,Meagan Kelly,3
 Teresa Lloyd,ar_EG,EG,African,Teresa Lloyd,3
 Rhonda George,ar_EG,EG,African,Rhonda George,3
 Jennifer Herman,ar_EG,EG,African,Jennifer Herman,2
 Devin Pugh MD,ar_EG,EG,African,Devin Pugh MD,5
 Austin Hubbard,ar_EG,EG,African,Austin Hubbard,2
 Todd Pierce MD,ar_EG,EG,African,Todd Pierce MD,3
 Mrs. Elizabeth Medina MD,ar_EG,EG,African,Elizabeth Medina MD,3
 Henry Gardner,ar_EG,EG,African,Henry Gardner,2
 Scott Spencer,ar_EG,EG,African,Scott Spencer,2
 Kevin Myers,ar_EG,EG,African,Kevin Myers,2
 Amanda Barker DDS,ar_EG,EG,African,Amanda Barker DDS,4
 Willie Sanchez,ar_EG,EG,African,Willie Sanchez,3
 Thomas Howe,ar_EG,EG,African,Thomas Howe,2
 David Davidson,ar_EG,EG,African,David Davidson,2
 Kevin Sweeney,ar_EG,EG,African,Kevin Sweeney,3
Gregory Lopez,ar_EG,EG,African,Gregory Lopez,3
 Joann Thompson,ar_EG,EG,African,Joann Thompson,3
 Melinda Carlson,ar_EG,EG,African,Melinda Carlson,3
 Alexandria Schmidt,ar_EG,EG,African,Alexandria Schmidt,4
 Amy Perez,ar_EG,EG,African,Amy Perez,2
 Cheryl Freeman,ar_EG,EG,African,Cheryl Freeman,3
 Christina Wallace,ar_EG,EG,African,Christina Wallace,3
 Kevin Pineda,ar_EG,EG,African,Kevin Pineda,4
 Paul Gaines,ar_EG,EG,African,Paul Gaines,2
 Austin Miller,ar_EG,EG,African,Austin Miller,2
 Kyle Chavez,ar_EG,EG,African,Kyle Chavez,2
 Jeffrey Garrett,ar_EG,EG,African,Jeffrey Garrett,3
 Shannon Glover,ar_EG,EG,African,Shannon Glover,3
 Sonya Waller,ar_EG,EG,African,Sonya Waller,4
 Valerie Mcclain,ar_EG,EG,African,Valerie Mcclain,5
 Ivan Mckinney,ar_EG,EG,African,Ivan Mckinney,6
 Steven Schneider,ar_EG,EG,African,Steven Schneider,2
 Monica Jenkins,ar_EG,EG,African,Monica Jenkins,3
 Justin Harris,ar_EG,EG,African,Justin Harris,2
 Jeremy Duncan,ar_EG,EG,African,Jeremy Duncan,2
 Carolyn Patterson,ar_EG,EG,African,Carolyn Patterson,3
 Alexis Jones,ar_EG,EG,African,Alexis Jones,3
Aaron Russell,ar_EG,EG,African,Aaron Russell,2
 Monique Cook,ar_EG,EG,African,Monique Cook,3
 Andrea Cardenas,ar_EG,EG,African,Andrea Cardenas,4
 Lauren Stephens,ar_EG,EG,African,Lauren Stephens,3
 Kathryn Fernandez,ar_EG,EG,African,Kathryn Fernandez,4
 Jason Hudson,ar_EG,EG,African,Jason Hudson,2
 Miss Haley Greer,ar_EG,EG,African,Haley Greer,4
 Benjamin Rubio Jr.,ar_EG,EG,African,Benjamin Rubio Jr.,5
 Bradley Rodriguez,ar_EG,EG,African,Bradley Rodriguez,3
 Charles Webb,ar_EG,EG,African,Charles Webb,2
 Cody Alexander,ar_EG,EG,African,Cody Alexander,3
 Dylan Ellis,ar_EG,EG,African,Dylan Ellis,3
 Haley Webster,ar_EG,EG,African,Haley Webster,3
 Denise Mendoza,ar_EG,EG,African,Denise Mendoza,4
 Jillian Fitzgerald,ar_EG,EG,African,Jillian Fitzgerald,3
 Justin Roberts,ar_EG,EG,African,Justin Roberts,2
 Jason Fisher,ar_EG,EG,African,Jason Fisher,2
 Alyssa Huerta,ar_EG,EG,African,Alyssa Huerta,5
 Selena Neal,ar_EG,EG,African,Selena Neal,3
 John Ortiz DDS,ar_EG,EG,African,John Ortiz DDS,3
 Melissa Henry,ar_EG,EG,African,Melissa Henry,3
 Julie Thompson,ar_EG,EG,African,Julie Thompson,3
 Timothy Young,ar_EG,EG,African,Timothy Young,3
 Nancy Santos,ar_EG,EG,African,Nancy Santos,3
 Gary Mcdowell,ar_EG,EG,African,Gary Mcdowell,4
 Neil Davis,ar_EG,EG,African,Neil Davis,2
 Melanie Gonzalez,ar_EG,EG,African,Melanie Gonzalez,3
 Karen Moore,ar_EG,EG,African,Karen Moore,2
 Jessica Smith,ar_EG,EG,African,Jessica Smith,2
 Jesus Taylor,ar_EG,EG,African,Jesus Taylor,2
 Mary Castillo,ar_EG,EG,African,Mary Castillo,2
 Carl Hamilton,ar_EG,EG,African,Carl Hamilton,2
Donald Long,ar_EG,EG,African,Donald Long,2
 Erika Washington,ar_EG,EG,African,Erika Washington,3
 Brendan Knox,ar_EG,EG,African,Brendan Knox,4
 Jeremy Hunter,ar_EG,EG,African,Jeremy Hunter,2
 Paul Jennings,ar_EG,EG,African,Paul Jennings,2
 Kayla Smith,ar_EG,EG,African,Kayla Smith,3
 Regina Walker,ar_EG,EG,African,Regina Walker,3
 Jon Moon,ar_EG,EG,African,Jon Moon,2
 Jennifer Farley,ar_EG,EG,African,Jennifer Farley,3
 Mark Wells,ar_EG,EG,African,Mark Wells,2
 Joshua Cole,ar_EG,EG,African,Joshua Cole,3
 Adam Torres,ar_EG,EG,African,Adam Torres,2
 Adam Gardner,ar_EG,EG,African,Adam Gardner,2
 Krystal James,ar_EG,EG,African,Krystal James,3
 Teresa Watson,ar_EG,EG,African,Teresa Watson,3
 Tammy Rivas,ar_EG,EG,African,Tammy Rivas,4
 Mrs. Holly Hudson,ar_EG,EG,African,Holly Hudson,3
 Adrian Larson,ar_EG,EG,African,Adrian Larson,3
 Denise Gonzalez,ar_EG,EG,African,Denise Gonzalez,3
 Amanda Price,ar_EG,EG,African,Amanda Price,3
 Michele Rodriguez,ar_EG,EG,African,Michele Rodriguez,4
 Andrea Cohen,ar_EG,EG,African,Andrea Cohen,3
 Tina Payne,ar_EG,EG,African,Tina Payne,3
 Shawn Rogers,ar_EG,EG,African,Shawn Rogers,3
 Susan Simpson,ar_EG,EG,African,Susan Simpson,2
 Wanda Douglas,ar_EG,EG,African,Wanda Douglas,3
 Jason Coleman,ar_EG,EG,African,Jason Coleman,2
 Eric Rodriguez,ar_EG,EG,African,Eric Rodriguez,2
 Ricky Barnes,ar_EG,EG,African,Ricky Barnes,3
 Rebecca Farrell,ar_EG,EG,African,Rebecca Farrell,3
 Jake Wilson,ar_EG,EG,African,Jake Wilson,2
 Nicole Wilson,ar_EG,EG,African,Nicole Wilson,3
 Daisy Cantrell,ar_EG,EG,African,Daisy Cantrell,4
 Alyssa Ibarra,ar_EG,EG,African,Alyssa Ibarra,6
 Brittany Davis,ar_EG,EG,African,Brittany Davis,4
 Danny Hill,ar_EG,EG,African,Danny Hill,2
 Maria Morales,ar_EG,EG,African,Maria Morales,2
 Lynn Scott,ar_EG,EG,African,Lynn Scott,3
 Christy Roman,ar_EG,EG,African,Christy Roman,3
 Donald Haney,ar_EG,EG,African,Donald Haney,3
 Eric Chan,ar_EG,EG,African,Eric Chan,2
 Patricia Gutierrez,ar_EG,EG,African,Patricia Gutierrez,4
 Veronica Miller,ar_EG,EG,African,Veronica Miller,3
 Michael Davila,ar_EG,EG,African,Michael Davila,3
 Katherine Irwin,ar_EG,EG,African,Katherine Irwin,4
 Mallory Stewart,ar_EG,EG,African,Mallory Stewart,4
 Kristin Cline,ar_EG,EG,African,Kristin Cline,4
 Louis Wilson,ar_EG,EG,African,Louis Wilson,2
 Randall Baldwin,ar_EG,EG,African,Randall Baldwin,3
 Natalie Kim,ar_EG,EG,African,Natalie Kim,4
 Cheryl Glass,ar_EG,EG,African,Cheryl Glass,3
 Carol Douglas,ar_EG,EG,African,Carol Douglas,2
 Austin Park,ar_EG,EG,African,Austin Park,2
 Paula Ward,ar_EG,EG,African,Paula Ward,3
 James Ortiz,ar_EG,EG,African,James Ortiz,2
 Katherine Brennan,ar_EG,EG,African,Katherine Brennan,3
 Tyler Horn,ar_EG,EG,African,Tyler Horn,2
 Dr. Andrew Johnson,ar_EG,EG,African,Andrew Johnson,2
 Briana Martinez,ar_EG,EG,African,Briana Martinez,4
 Mr. David Parrish MD,ar_EG,EG,African,David Parrish MD,4
 Jonathan Wolf,ar_EG,EG,African,Jonathan Wolf,2
 Henry Martinez,ar_EG,EG,African,Henry Martinez,2
 Jeremy Alvarez,ar_EG,EG,African,Jeremy Alvarez,2
 Sean Parsons,ar_EG,EG,African,Sean Parsons,2
 Sara Williams,ar_EG,EG,African,Sara Williams,3
 Julia Lee,ar_EG,EG,African,Julia Lee,3
 Samuel Morton,ar_EG,EG,African,Samuel Morton,3
 Jennifer Richards,ar_EG,EG,African,Jennifer Richards,2
 David Tucker,ar_EG,EG,African,David Tucker,2
 Joseph Kent,ar_EG,EG,African,Joseph Kent,2
 Jennifer West,ar_EG,EG,African,Jennifer West,2
 Evelyn Jennings,ar_EG,EG,African,Evelyn Jennings,4
 Daniel Vasquez,ar_EG,EG,African,Daniel Vasquez,3
 Frank Knapp,ar_EG,EG,African,Frank Knapp,3
 Sarah Johnson,ar_EG,EG,African,Sarah Johnson,2
 Samuel Fitzpatrick,ar_EG,EG,African,Samuel Fitzpatrick,4
 Dustin Hampton,ar_EG,EG,African,Dustin Hampton,3
 Jennifer Haynes,ar_EG,EG,African,Jennifer Haynes,3
 Shane Haley,ar_EG,EG,African,Shane Haley,3
 Tiffany Schmidt,ar_EG,EG,African,Tiffany Schmidt,3
 Kelly Barker,ar_EG,EG,African,Kelly Barker,2
 Amber Richardson,ar_EG,EG,African,Amber Richardson,3
 Trevor Scott,ar_EG,EG,African,Trevor Scott,4
 Daniel Santos,ar_EG,EG,African,Daniel Santos,2
 Aaron Young PhD,ar_EG,EG,African,Aaron Young PhD,3
 Andrew Scott,ar_EG,EG,African,Andrew Scott,2
 Christina Calderon,ar_EG,EG,African,Christina Calderon,4
 Lisa Reid,ar_EG,EG,African,Lisa Reid,2
 Brian Kaiser,ar_EG,EG,African,Brian Kaiser,2
 Brian Aguirre,ar_EG,EG,African,Brian Aguirre,4
 Jeffery Butler DDS,ar_EG,EG,African,Jeffery Butler DDS,4
 Carmen Kemp,ar_EG,EG,African,Carmen Kemp,4
 Yolanda Shaw,ar_EG,EG,African,Yolanda Shaw,4
 Timothy Kaufman,ar_EG,EG,African,Timothy Kaufman,4
 Brittany Weeks,ar_EG,EG,African,Brittany Weeks,4
 Deborah Salazar,ar_EG,EG,African,Deborah Salazar,4
 Donald Hamilton,ar_EG,EG,African,Donald Hamilton,2
 Kristin Herrera,ar_EG,EG,African,Kristin Herrera,3
 Theodore Davis,ar_EG,EG,African,Theodore Davis,3
 Patrick Blair,ar_EG,EG,African,Patrick Blair,2
 Connie Mcdowell,ar_EG,EG,African,Connie Mcdowell,5
 Kylie Hart,ar_EG,EG,African,Kylie Hart,3
 Deanna Cole,ar_EG,EG,African,Deanna Cole,3
 Kenneth Wood,ar_EG,EG,African,Kenneth Wood,3
 Donna Logan,ar_EG,EG,African,Donna Logan,3
 George Adams,ar_EG,EG,African,George Adams,2
 Shannon Lucas,ar_EG,EG,African,Shannon Lucas,3
 Jessica Perkins MD,ar_EG,EG,African,Jessica Perkins MD,3
 Wendy Perez,ar_EG,EG,African,Wendy Perez,4
 Ryan Prince,ar_EG,EG,African,Ryan Prince,2
 Mr. Zachary Mason,ar_EG,EG,African,Zachary Mason,4
 Stacy Sanchez,ar_EG,EG,African,Stacy Sanchez,3
 Nathaniel Chavez,ar_EG,EG,African,Nathaniel Chavez,4
 Jamie Lester,ar_EG,EG,African,Jamie Lester,2
 Michael Gonzalez,ar_EG,EG,African,Michael Gonzalez,2
 Jessica Fields,ar_EG,EG,African,Jessica Fields,2
 Sandra Martinez,ar_EG,EG,African,Sandra Martinez,3
 Julia Cooper,ar_EG,EG,African,Julia Cooper,3
 Maria Liu,ar_EG,EG,African,Maria Liu,2
 Christopher Wade,ar_EG,EG,African,Christopher Wade,2
 Caitlin Smith,ar_EG,EG,African,Caitlin Smith,4
 Manuel Sexton,ar_EG,EG,African,Manuel Sexton,4
 Michelle Henry,ar_EG,EG,African,Michelle Henry,2
 Michael Sherman,ar_EG,EG,African,Michael Sherman,2
 Jason Lewis,ar_EG,EG,African,Jason Lewis,2
 Kathy Becker,ar_EG,EG,African,Kathy Becker,3
 George Montes,ar_EG,EG,African,George Montes,3
 Tonya Mann,ar_EG,EG,African,Tonya Mann,3
 Melissa Norton MD,ar_EG,EG,African,Melissa Norton MD,4
 Richard Pacheco,ar_EG,EG,African,Richard Pacheco,4
 Tonya Lawson,ar_EG,EG,African,Tonya Lawson,3
 Robert Montoya,ar_EG,EG,African,Robert Montoya,3
 Erin Mooney,ar_EG,EG,African,Erin Mooney,4
 Erin Murphy,ar_EG,EG,African,Erin Murphy,3
 Brian Hawkins,ar_EG,EG,African,Brian Hawkins,2
 Emily Wolfe,ar_EG,EG,African,Emily Wolfe,2
 Christopher Bowen,ar_EG,EG,African,Christopher Bowen,2
 Cheryl Berger,ar_EG,EG,African,Cheryl Berger,3
 Carlos Wilson,ar_EG,EG,African,Carlos Wilson,2
 Dana Calhoun,ar_EG,EG,African,Dana Calhoun,5
 Timothy Willis,ar_EG,EG,African,Timothy Willis,3
 Calvin Pena,ar_EG,EG,African,Calvin Pena,4
 Gina Scott,ar_EG,EG,African,Gina Scott,3
 Rebekah Barton,ar_EG,EG,African,Rebekah Barton,4
 Dwayne Matthews,ar_EG,EG,African,Dwayne Matthews,3
 Robert Gutierrez,ar_EG,EG,African,Robert Gutierrez,3
 Natalie Bolton,ar_EG,EG,African,Natalie Bolton,4
 Priscilla Trujillo,ar_EG,EG,African,Priscilla Trujillo,6
 Donald Hughes,ar_EG,EG,African,Donald Hughes,2
 Dennis Pugh,ar_EG,EG,African,Dennis Pugh,4
 James Krause,ar_EG,EG,African,James Krause,3
 Cory Sanders,ar_EG,EG,African,Cory Sanders,3
 Robin Banks,ar_EG,EG,African,Robin Banks,2
 Julia Church,ar_EG,EG,African,Julia Church,3
 Erin Mcdonald,ar_EG,EG,African,Erin Mcdonald,5
 Alexandra Miller,ar_EG,EG,African,Alexandra Miller,3
 Elizabeth Coleman,ar_EG,EG,African,Elizabeth Coleman,2
 Kelly Woods,ar_EG,EG,African,Kelly Woods,2
 Brandon Gibson,ar_EG,EG,African,Brandon Gibson,2
 Katherine Santiago,ar_EG,EG,African,Katherine Santiago,3
 Regina Crosby,ar_EG,EG,African,Regina Crosby,3
 Lori Martinez,ar_EG,EG,African,Lori Martinez,3
 Martha Wolfe,ar_EG,EG,African,Martha Wolfe,3
 Jessica House,ar_EG,EG,African,Jessica House,2
 Cynthia Burns,ar_EG,EG,African,Cynthia Burns,3
 Justin Moore,ar_EG,EG,African,Justin Moore,2
 Mr. John Brooks,ar_EG,EG,African,John Brooks,2
 Alicia Soto,ar_EG,EG,African,Alicia Soto,5
 Raven White,ar_EG,EG,African,Raven White,3
 Dennis Rhodes,ar_EG,EG,African,Dennis Rhodes,3
 Angela Ford,ar_EG,EG,African,Angela Ford,3
 Gregory Smith,ar_EG,EG,African,Gregory Smith,3
 Benjamin Valentine,ar_EG,EG,African,Benjamin Valentine,3
 Lori Greer,ar_EG,EG,African,Lori Greer,4
 Anna Lewis,ar_EG,EG,African,Anna Lewis,2
 Janet Robbins,ar_EG,EG,African,Janet Robbins,3
 Kathryn Ferrell,ar_EG,EG,African,Kathryn Ferrell,5
 Jenny Jackson,ar_EG,EG,African,Jenny Jackson,3
 Christopher Castro,ar_EG,EG,African,Christopher Castro,2
 Gail Harrison,ar_EG,EG,African,Gail Harrison,3
 Elizabeth Hart,ar_EG,EG,African,Elizabeth Hart,2
 Laura Moore,ar_EG,EG,African,Laura Moore,2
 Terry Davies,ar_EG,EG,African,Terry Davies,3
 Jonathan Powers,ar_EG,EG,African,Jonathan Powers,2
 Beth King,ar_EG,EG,African,Beth King,2
 Jordan Watkins,ar_EG,EG,African,Jordan Watkins,2
 Natalie Stanley,ar_EG,EG,African,Natalie Stanley,4
 Monica Gallagher,ar_EG,EG,African,Monica Gallagher,3
 Elizabeth Osborne,ar_EG,EG,African,Elizabeth Osborne,2
 Dillon Reyes,ar_EG,EG,African,Dillon Reyes,3
 Christina Best,ar_EG,EG,African,Christina Best,3
 Kimberly Crawford,ar_EG,EG,African,Kimberly Crawford,4
 Jacob Graham,ar_EG,EG,African,Jacob Graham,2
 Edward Hernandez,ar_EG,EG,African,Edward Hernandez,2
 Renee Cantrell,ar_EG,EG,African,Renee Cantrell,5
 Theresa Castro,ar_EG,EG,African,Theresa Castro,3
 Donna Howe,ar_EG,EG,African,Donna Howe,3
 Robert Garcia,ar_EG,EG,African,Robert Garcia,2
 Mark Stewart,ar_EG,EG,African,Mark Stewart,2
 Maria Olsen,ar_EG,EG,African,Maria Olsen,2
 Shannon Perez,ar_EG,EG,African,Shannon Perez,3
 Danielle Burke,ar_EG,EG,African,Danielle Burke,3
 Jason Vincent,ar_EG,EG,African,Jason Vincent,2
 Brian Contreras,ar_EG,EG,African,Brian Contreras,3
 Dr. Julia Gomez,ar_EG,EG,African,Julia Gomez,3
 Carol Thomas,ar_EG,EG,African,Carol Thomas,2
 Frederick Ortiz,ar_EG,EG,African,Frederick Ortiz,4
 Diamond Cummings,ar_EG,EG,African,Diamond Cummings,2
 Laura Beasley,ar_EG,EG,African,Laura Beasley,3
 Benjamin Carson,ar_EG,EG,African,Benjamin Carson,3
